Time,Ca[*],Cb[*],Fa0[*],dCadt[*],dCbdt[*]
30,0.5000000170498474,0.49999943475542746,12.000000818414371,7.032703304123683e-13,6.578330115250487e-07
31,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
32,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
33,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
34,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
35,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
36,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
37,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
38,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
39,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
40,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
41,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
42,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
43,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
44,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
45,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
46,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
47,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
48,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
49,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
50,0.5000000170498474,0.49999943475542746,12.000000818414362,7.032703304123683e-13,6.578330115250487e-07
51,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
52,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
53,0.5000000170498474,0.49999943475542746,12.000000818414374,7.032703304123683e-13,6.578330115250487e-07
54,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
55,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
56,0.5000000170498474,0.49999943475542746,12.000000818414371,7.032703304123683e-13,6.578330115250487e-07
57,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
58,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
59,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
60,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
61,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
62,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
63,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
64,0.5000000170498474,0.49999943475542746,12.000000818414373,7.032703304123683e-13,6.578330115250487e-07
65,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
66,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
67,0.5000000170498474,0.49999943475542746,12.000000818414362,7.032703304123683e-13,6.578330115250487e-07
68,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
69,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
70,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
71,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
72,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
73,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
74,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
75,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
76,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
77,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
78,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
79,0.5000000170498474,0.49999943475542746,12.000000818414362,7.032703304123683e-13,6.578330115250487e-07
80,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
81,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
82,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
83,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
84,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
85,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
86,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
87,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
88,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
89,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
90,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
91,0.5000000170498474,0.49999943475542746,12.000000818414366,7.032703304123683e-13,6.578330115250487e-07
92,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
93,0.5000000170498474,0.49999943475542746,12.000000818414373,7.032703304123683e-13,6.578330115250487e-07
94,0.5000000170498474,0.49999943475542746,12.000000818414371,7.032703304123683e-13,6.578330115250487e-07
95,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
96,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
97,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
98,0.5000000170498474,0.49999943475542746,12.000000818414367,7.032703304123683e-13,6.578330115250487e-07
99,0.5000000170498474,0.49999943475542746,12.000000818414364,7.032703304123683e-13,6.578330115250487e-07
100,0.5000000170498474,0.49999943475542746,12.00000081841437,7.032703304123683e-13,6.578330115250487e-07
